,delta_active,delta_passive,theta_active,theta_passive,alpha_active,alpha_passive,beta_active,beta_passive,25_active,25_passive,gamma_active,gamma_passive
300,0.08273326460637052,0.1650185690171031,0.11292427052177617,0.1544480385658251,0.12607534461677466,0.13083909379762268,0.1132869253242751,0.10815717133521299,0.06780348680094704,0.06433576069822558,0.057556082060107,0.05517839325700412
301,0.06359533596941307,0.13032150544003812,0.08779233210809245,0.1207968278827559,0.09733895814817232,0.1004216119736826,0.08606499248449932,0.08179485999353694,0.05025704383016684,0.04765194264770855,0.042504390966149636,0.040730686960809954
302,0.043924121883998656,0.09277360309769599,0.06141758912984308,0.0850428366058469,0.06757830563072043,0.06927363458574722,0.05875595289035193,0.05558770853015056,0.03350475437042124,0.03174686286576268,0.028237700012331165,0.027048528999208406
303,0.03340164739187532,0.07185711204357016,0.04708009298347683,0.06544527899892692,0.05159666772777926,0.05271223836704721,0.04446062870563779,0.041966999744267514,0.025048197285604954,0.023726539755178466,0.0210724967097881,0.020181220321491212
304,0.02681658241231454,0.0584930559265079,0.038038543819567665,0.053049638927254554,0.04160365648895504,0.042423488363049745,0.03565450374228066,0.033611773372651886,0.019939500478262085,0.018884221565117192,0.0167550206864733,0.01604465520183229
305,0.3385616430380988,0.5072291727718792,0.40663456657653213,0.5042619575153868,0.4650358854798871,0.4952115916920705,0.48288881076134266,0.4814620002214937,0.43694115670352,0.42178848013571535,0.4104917618417349,0.39824735650929927
306,0.35810227560639496,0.5266282582566596,0.42626905283774996,0.5238151511001776,0.48470816958395696,0.5152193719587387,0.5030675045948103,0.5021170454887923,0.4599077353033912,0.4447019491313619,0.4342350646890161,0.4218335463360982
307,0.3796100784126901,0.5472332454254589,0.44752595604238227,0.5445712853714477,0.5057454889700005,0.536424306508807,0.5244919496726819,0.5239694423115575,0.48413506375198634,0.4689276773917628,0.4593391579188539,0.4468258424259032
308,0.3476270340646142,0.5139583703650765,0.41457593620746075,0.509415247447151,0.46785368845752273,0.496242912713208,0.47953682576153844,0.4778136372593448,0.42438945277523454,0.41023589251521836,0.3979584120971911,0.38653439145800816
309,0.24108017312070015,0.3918514329741916,0.3001120226537558,0.38235622543000264,0.3383228587620361,0.3575774268141507,0.3336649705241709,0.32824891412383045,0.2610205288592499,0.2505624661945621,0.23728158053726975,0.2293390137178492
