,section,idx_in_section_type,seg_half_seg_RA,L,seg,pseg,Section_L,Section_diam,Distance,p0_0,p0_1,p0_2,pc_0,pc_1,pc_2,p1_0,p1_1,p1_2,r,dl_0,dl_1,dl_2
340,apic,25,30.95780282266927,37.657834843722924,L5PCtemplate[0].apic[25](0.5),L5PCtemplate[0].apic[21](1),37.657834843722924,0.8799999952316284,344.75225176959987,14.039999961853027,297.54998779296875,-67.7699966430664,11.710301057060397,291.2412979050514,-78.69552324995001,9.649999618530275,291.17999267578125,-95.25,0.4399999976158142,-4.390000343322752,-6.3699951171875,-27.480003356933594
341,apic,26,1.0142462801545327,15.21178698791902,L5PCtemplate[0].apic[26](0.5),L5PCtemplate[0].apic[20](1),15.21178698791902,3.089999914169312,306.9881950262975,30.809999465942383,299.989990234375,-49.27000045776367,30.261022975545067,307.37596120998575,-47.98947890764403,30.299999237060547,313.3399963378906,-51.77000045776367,1.544999957084656,-0.5100002288818359,13.350006103515625,-2.5
342,apic,27,3.832934861821012,2.0958263703011473,L5PCtemplate[0].apic[27](0.5),L5PCtemplate[0].apic[26](1),2.0958263703011473,0.5899999737739563,315.64200170540755,30.299999237060547,313.3399963378906,-51.77000045776367,30.199999809265137,314.3699951171875,-51.93499946594238,30.100000381469727,315.3999938964844,-52.099998474121094,0.29499998688697815,-0.1999988555908203,2.05999755859375,-0.3299980163574219
343,apic,28,34.754911373964596,19.003782318499443,L5PCtemplate[0].apic[28](0.5),L5PCtemplate[0].apic[27](1),19.003782318499443,0.5899999737739562,326.19180604980784,30.100000381469727,315.3999938964844,-52.099998474121094,28.3650674545139,316.63045665444184,-43.07830786756311,31.0,320.7699890136719,-37.95000076293945,0.2949999868869781,0.8999996185302734,5.3699951171875,14.14999771118164
344,apic,29,48.04602799896924,26.271287172521017,L5PCtemplate[0].apic[29](0.166667),L5PCtemplate[0].apic[28](1),78.81386151756305,0.5899999737739563,348.82934079531805,31.0,320.7699890136719,-37.95000076293945,31.766349127775282,312.5592761305154,-28.148592854498805,38.16996735491767,305.37157171561614,-20.22757370232796,0.2949999868869781,7.169967354917667,-15.398417298055733,17.722427060611494
345,apic,29,48.04602799896923,26.271287172521017,L5PCtemplate[0].apic[29](0.5),L5PCtemplate[0].apic[29](0.166667),78.81386151756305,0.5899999737739563,375.10062796783916,38.169967354917674,305.37157171561614,-20.227573702327955,39.93572329027094,299.8877107545582,-10.943370460721647,39.49800513339485,293.03170695457374,-1.583825514806541,0.29499998688697815,1.3280377784771744,-12.339864761042406,18.643748187521414
346,apic,29,48.04602799896923,26.271287172521017,L5PCtemplate[0].apic[29](0.833333),L5PCtemplate[0].apic[29](0.5),78.81386151756305,0.5899999737739563,401.37191514036016,39.49800513339485,293.03170695457374,-1.5838255148065374,41.563893275086016,286.37323591940407,6.134916710734287,37.43999862670898,292.7699890136719,10.899999618530275,0.29499998688697815,-2.058006506685871,-0.2617179409018604,12.483825133336813
347,apic,30,45.684507663694376,24.980021661601256,L5PCtemplate[0].apic[30](0.166667),L5PCtemplate[0].apic[28](1),74.94006498480377,0.5899999737739563,348.1837080398582,31.0,320.7699890136719,-37.95000076293945,25.744611521057998,328.38471868843175,-31.03797034019807,24.787652636502436,330.6733210382897,-19.902026110164073,0.2949999868869781,-6.212347363497564,9.90333202461784,18.04797465277538
348,apic,30,45.68450766369436,24.980021661601256,L5PCtemplate[0].apic[30](0.5),L5PCtemplate[0].apic[30](0.166667),74.94006498480377,0.5899999737739563,373.1637297014595,24.787652636502436,330.6733210382897,-19.902026110164073,22.2067422055703,337.1103124238327,-10.80292204307672,21.717829902642542,343.8195050798962,-3.408466292396964,0.29499998688697815,-3.069822733859894,13.146184041606489,16.493559817767107
349,apic,30,45.68450766369436,24.980021661601256,L5PCtemplate[0].apic[30](0.833333),L5PCtemplate[0].apic[30](0.5),74.94006498480377,0.5899999737739563,398.14375136306074,21.717829902642542,343.8195050798962,-3.408466292396964,21.131585013892966,350.2067378895404,3.7999457576365083,19.010000228881832,356.4100036621094,10.329999923706053,0.29499998688697815,-2.7078296737607097,12.590498582213172,13.738466216103017
350,apic,31,20.834432633223585,11.392145939633192,L5PCtemplate[0].apic[31](0.5),L5PCtemplate[0].apic[30](1),11.392145939633192,0.5899999737739562,416.32983516367796,19.010000228881836,356.4100036621094,10.329999923706055,21.793666266628367,353.3818737740571,7.088660587662124,25.149999618530273,349.4100036621094,5.369999885559082,0.2949999868869781,6.1399993896484375,-7.0,-4.960000038146973
351,apic,32,12.847847293884758,7.025127775673459,L5PCtemplate[0].apic[32](0.5),L5PCtemplate[0].apic[30](1),7.025127775673459,0.5899999737739562,414.14632608169813,19.010000228881836,356.4100036621094,10.329999923706055,19.164797389239315,358.60942495472835,12.75716607955626,21.93000030517578,360.54998779296875,13.670000076293945,0.2949999868869781,2.9200000762939453,4.139984130859375,3.3400001525878906
352,apic,33,32.88297788736068,17.980220033694444,L5PCtemplate[0].apic[33](0.0714286),L5PCtemplate[0].apic[27](1),125.8615402358611,0.5899999737739561,325.6800249074053,30.100000381469727,315.3999938964844,-52.099998474121094,33.55981939282289,315.5339147427856,-60.31337312636036,37.36772817758222,321.2314440691057,-65.12785768791385,0.2949999868869781,7.267727796112496,5.831450172621317,-13.027859213792752
353,apic,33,32.88297788736068,17.980220033694444,L5PCtemplate[0].apic[33](0.214286),L5PCtemplate[0].apic[33](0.0714286),125.8615402358611,0.5899999737739561,343.6602449410998,37.36772817758222,321.2314440691057,-65.12785768791383,38.659376465077415,327.6348365698876,-70.85934646508406,42.28355156877527,333.4316778059948,-74.87204743492757,0.2949999868869781,4.915823391193051,12.200233736889118,-9.744189747013735
354,apic,33,32.882977887360646,17.980220033694444,L5PCtemplate[0].apic[33](0.357143),L5PCtemplate[0].apic[33](0.214286),125.8615402358611,0.5899999737739561,361.6404649747942,42.28355156877527,333.4316778059948,-74.87204743492757,44.53340991436684,337.63447655688486,-82.39809836854191,49.17059818090747,342.92815980348666,-83.64501469530693,0.29499998688697826,6.887046612132195,9.496481997491856,-8.77296726037936
355,apic,33,32.8829778873607,17.980220033694444,L5PCtemplate[0].apic[33](0.5),L5PCtemplate[0].apic[33](0.357143),125.8615402358611,0.5899999737739561,379.6206850084887,49.17059818090747,342.92815980348666,-83.64501469530693,52.05538793945846,346.91678776623144,-89.83934335521907,56.98214695717073,353.14352093514805,-91.90633807410018,0.29499998688697804,7.811548776263258,10.215361131661382,-8.26132337879325
356,apic,33,32.88297788736066,17.980220033694444,L5PCtemplate[0].apic[33](0.642857),L5PCtemplate[0].apic[33](0.5),125.8615402358611,0.5899999737739561,397.6009050421832,56.98214695717073,353.14352093514805,-91.90633807410018,60.55599285154153,359.32519811046933,-97.21698332350103,64.05145270809807,366.37417607852416,-99.85788326930847,0.2949999868869782,7.069305750927342,13.230655143376111,-7.951545195208297
357,apic,33,32.882977887360646,17.980220033694444,L5PCtemplate[0].apic[33](0.785714),L5PCtemplate[0].apic[33](0.642857),125.8615402358611,0.5899999737739561,415.5811250758776,64.05145270809807,366.37417607852416,-99.85788326930846,68.37122683247924,374.0260298086736,-101.00100863582,73.76248607500091,380.62698137060084,-103.1818605332965,0.29499998688697826,9.71103336690284,14.252805292076687,-3.3239772639880414
358,apic,33,32.8829778873607,17.980220033694444,L5PCtemplate[0].apic[33](0.928571),L5PCtemplate[0].apic[33](0.785714),125.8615402358611,0.5899999737739561,433.5613451095721,73.76248607500091,380.62698137060084,-103.1818605332965,82.0296166193276,383.9133576563723,-104.21171035999097,88.04000091552734,386.70001220703125,-105.62999725341798,0.29499998688697804,14.277514840526436,6.073030836430405,-2.4481367201214823
359,apic,34,1.52146075585091,22.3094491704319,L5PCtemplate[0].apic[34](0.166667),L5PCtemplate[0].apic[26](1),66.9283475112957,2.494606981761777,325.7488131054729,30.299999237060547,313.3399963378906,-51.77000045776367,28.27817730559592,324.13839115191297,-53.62289619533011,24.23730456633892,334.3209074515424,-54.169871179939946,1.527650871629723,-6.062694670721626,20.980911113651757,-2.3998707221762743
360,apic,34,2.2822578182491404,22.3094491704319,L5PCtemplate[0].apic[34](0.5),L5PCtemplate[0].apic[34](0.166667),66.9283475112957,2.494606981761777,348.05826227590484,24.23730456633892,334.3209074515424,-54.169871179939946,21.134303963409067,341.5207245064791,-48.305135912798235,25.93000030517578,348.42618593108335,-51.18134463758855,1.2473034908808884,1.6926957388368606,14.10527847954097,2.9885265423513943
361,apic,34,2.150318277395499,22.3094491704319,L5PCtemplate[0].apic[34](0.833333),L5PCtemplate[0].apic[34](0.5),66.9283475112957,2.494606981761777,370.3677114463368,25.93000030517578,348.42618593108335,-51.18134463758855,26.482256240577787,358.49497455110685,-55.47801191792272,26.700000762939453,368.7900085449219,-58.720001220703125,1.2849999666213987,0.7700004577636719,20.363822613838522,-7.538656583114573
362,apic,35,23.720474816725922,21.589210487419358,L5PCtemplate[0].apic[35](0.1),L5PCtemplate[0].apic[34](1),107.94605243709678,0.7624668443725541,392.3170412752624,26.700000762939453,368.7900085449219,-58.720001220703125,20.25313694813132,374.12223014341384,-62.634301440130066,15.21443332043667,380.1193828797541,-69.09712691818521,0.3805982236969385,-11.485567442502782,11.32937433483221,-10.377125697482086
363,apic,35,17.748086796286906,21.589210487419358,L5PCtemplate[0].apic[35](0.3),L5PCtemplate[0].apic[35](0.1),107.94605243709678,0.7624668443725541,413.90625176268173,15.214433320436674,380.1193828797541,-69.09712691818521,14.016774012307243,385.0636231553133,-77.93893684072147,11.801761640379224,386.6197826978255,-88.1665678632676,0.43999999761581426,-3.41267168005745,6.500399818071401,-19.06944094508239
364,apic,35,23.641496129910177,21.589210487419358,L5PCtemplate[0].apic[35](0.5),L5PCtemplate[0].apic[35](0.3),107.94605243709678,0.7624668443725541,435.4954622501011,11.801761640379224,386.6197826978255,-88.1665678632676,8.40785873442412,391.7407342987769,-92.2115270003985,4.6012387677837,394.89200427213615,-101.50709307326954,0.38123342218627704,-7.200522872595524,8.272221574310663,-13.340525210001942
365,apic,35,39.48325046818228,21.589210487419358,L5PCtemplate[0].apic[35](0.7),L5PCtemplate[0].apic[35](0.5),107.94605243709678,0.7624668443725541,457.08467273752046,4.6012387677837,394.89200427213615,-101.50709307326954,0.92393625788844,400.2888507495151,-109.9720376668695,-4.17806434796564,405.7243434066609,-116.61611299247049,0.29499998688697804,-8.77930311574934,10.832339134524773,-15.109019919200946
366,apic,35,39.48325046818221,21.589210487419358,L5PCtemplate[0].apic[35](0.9),L5PCtemplate[0].apic[35](0.7),107.94605243709678,0.7624668443725541,478.6738832249398,-4.178064347965637,405.7243434066609,-116.61611299247048,-7.779875357433687,409.78195416725606,-125.89231470195074,-13.750000000000002,417.20001220703125,-129.0500030517578,0.29499998688697826,-9.571935652034366,11.475668800370329,-12.433890059287336
367,apic,36,2.2449807829815804,18.866547518921273,L5PCtemplate[0].apic[36](0.0384615),L5PCtemplate[0].apic[34](1),245.26511774597657,2.529957657700846,390.95570979101336,26.700000762939453,368.7900085449219,-58.720001220703125,27.604580113368318,376.0288857443238,-58.01342555738603,26.137550454688363,384.0424087084307,-54.56417561075308,1.156511535129065,-0.5624503082510905,15.25240016350881,4.155825609950043
368,apic,36,1.818470803620549,18.866547518921273,L5PCtemplate[0].apic[36](0.115385),L5PCtemplate[0].apic[36](0.0384615),245.26511774597657,2.529957657700846,409.8222573099346,26.137550454688363,384.0424087084307,-54.56417561075308,24.70221251540482,393.3345730123568,-53.934680095805525,24.899999618530273,402.7158589182537,-53.606910392250654,1.2849999666213991,-1.2375508361580891,18.673450209822988,0.9572652185024282
369,apic,36,1.8184708036205508,18.866547518921273,L5PCtemplate[0].apic[36](0.192308),L5PCtemplate[0].apic[36](0.115385),245.26511774597657,2.529957657700846,428.6888048288559,24.899999618530273,402.7158589182537,-53.606910392250654,25.54603834655015,412.0511622108895,-54.22256537248214,25.587622192555504,420.52407328851194,-57.86257549737737,1.2849999666213985,0.6876225740252302,17.80821437025827,-4.255665105126717
370,apic,36,1.8184708036205484,18.866547518921273,L5PCtemplate[0].apic[36](0.269231),L5PCtemplate[0].apic[36](0.192308),245.26511774597657,2.529957657700846,447.55535234777716,25.587622192555504,420.52407328851194,-57.86257549737737,26.532053532832172,429.495949624983,-59.47491703696078,25.99010967946077,437.2080134015679,-56.89498017988083,1.2849999666213994,0.40248748690526526,16.68394011305594,0.9675953174965386
371,apic,36,1.8184708036205508,18.866547518921273,L5PCtemplate[0].apic[36](0.346154),L5PCtemplate[0].apic[36](0.269231),245.26511774597657,2.529957657700846,466.4218998666984,25.99010967946077,437.20801340156794,-56.89498017988082,27.465847437046087,446.1554588808657,-55.071779083607936,26.865251232498366,455.4164330487989,-54.61329855647273,1.2849999666213985,0.8751415530375972,18.208419647230983,2.2816816234080903
372,apic,36,1.8184708036205508,18.866547518921273,L5PCtemplate[0].apic[36](0.423077),L5PCtemplate[0].apic[36](0.346154),245.26511774597657,2.529957657700846,485.2884473856197,26.865251232498366,455.4164330487989,-54.61329855647273,26.46046779646295,463.8915476764015,-54.94331134540335,24.879464119536536,472.42083074957407,-58.309114406794606,1.2849999666213985,-1.9857871129618303,17.004397700775144,-3.6958158503218783
373,apic,36,1.876489122639675,18.866547518921273,L5PCtemplate[0].apic[36](0.5),L5PCtemplate[0].apic[36](0.423077),245.26511774597657,2.529957657700846,504.154994904541,24.879464119536536,472.42083074957407,-58.30911440679461,23.787638760600686,481.5835084627924,-59.94223001282026,24.64381107146979,490.5666273786695,-60.197131129774995,1.264978828850423,-0.23565304806674447,18.145796629095457,-1.8880167229803817
374,apic,36,1.9494751743457277,18.866547518921273,L5PCtemplate[0].apic[36](0.576923),L5PCtemplate[0].apic[36](0.5),245.26511774597657,2.529957657700846,523.0215424234623,24.64381107146979,490.5666273786695,-60.197131129774995,23.772823277977132,497.3888479812033,-55.30861087156877,24.10782676708982,505.69026877953064,-59.01294909070106,1.2410732878216613,-0.5359843043799728,15.123641400861118,1.1841820390739315
375,apic,36,1.4996838310450733,18.866547518921273,L5PCtemplate[0].apic[36](0.653846),L5PCtemplate[0].apic[36](0.576923),245.26511774597657,2.529957657700846,541.8880899423835,24.107826767089815,505.6902687795307,-59.01294909070107,23.8700008392334,515.0716382378628,-59.73757718998618,21.721695022601075,523.704810223843,-58.94631326830901,1.4149999618530267,-2.3861317444887398,18.014541444312272,0.06663582239205823
376,apic,36,1.4996838310450733,18.866547518921273,L5PCtemplate[0].apic[36](0.730769),L5PCtemplate[0].apic[36](0.653846),245.26511774597657,2.529957657700846,560.7546374613048,21.721695022601075,523.704810223843,-58.94631326830901,21.50828640692939,532.4149850737549,-55.53093853283341,20.452126710813438,541.1127897211849,-57.083084972409125,1.4149999618530267,-1.269568311787637,17.4079794973419,1.8632282958998871
377,apic,36,1.4996838310450733,18.866547518921273,L5PCtemplate[0].apic[36](0.807692),L5PCtemplate[0].apic[36](0.730769),245.26511774597657,2.529957657700846,579.6211849802261,20.452126710813438,541.1127897211849,-57.083084972409125,19.77975427630407,549.4812287998626,-60.06147829757652,20.182442084281316,558.8575770409379,-60.83681213212536,1.4149999618530267,-0.269684626532122,17.744787319753073,-3.7537271597162345
378,apic,36,1.4996838310450686,18.866547518921273,L5PCtemplate[0].apic[36](0.884615),L5PCtemplate[0].apic[36](0.807692),245.26511774597657,2.529957657700846,598.4877324991473,20.182442084281316,558.8575770409379,-60.83681213212536,17.902619077154714,567.6357088933815,-62.13083964213923,17.87154380385381,575.9184853920618,-58.380001068115234,1.414999961853029,-2.310898280427505,17.060908351123885,2.4568110640101253
379,apic,36,1.4996838310450733,18.866547518921273,L5PCtemplate[0].apic[36](0.961538),L5PCtemplate[0].apic[36](0.884615),245.26511774597657,2.529957657700846,617.3542800180687,17.87154380385381,575.9184853920618,-58.380001068115234,18.696796342618736,585.2324933641414,-58.17358554175524,18.729999542236328,594.3499755859375,-57.02000045776367,1.4149999618530267,0.8584557383825171,18.431490193875675,1.3600006103515625
380,apic,37,4.177248825555786,21.259605914209395,L5PCtemplate[0].apic[37](0.0384615),L5PCtemplate[0].apic[36](1),276.37487688472214,1.3141420183907773,637.4173567346339,18.729999542236328,594.3499755859375,-57.02000045776367,16.188164418859266,601.9265635695646,-52.732783384576265,13.136909609639407,611.6060204185835,-51.15557726644232,0.8999999761581421,-5.593089932596921,17.256044832646012,5.86442319132135
381,apic,37,4.177248825555786,21.259605914209395,L5PCtemplate[0].apic[37](0.115385),L5PCtemplate[0].apic[37](0.0384615),276.37487688472214,1.3141420183907773,658.6769626488433,13.136909609639403,611.6060204185835,-51.15557726644232,11.002949834926433,621.520161681181,-48.85179949229362,10.760000228881836,631.9122289221566,-46.66142547575146,0.8999999761581421,-2.376909380757567,20.30620850357309,4.494151790690864
382,apic,37,4.177248825555782,21.259605914209395,L5PCtemplate[0].apic[37](0.192308),L5PCtemplate[0].apic[37](0.115385),276.37487688472214,1.3141420183907773,679.9365685630527,10.760000228881836,631.9122289221566,-46.66142547575146,10.472894913305655,642.0460889019961,-44.23033559093191,9.71720427519227,652.5892571765804,-43.52054365677348,0.8999999761581425,-1.0427959536895663,20.677028254423817,3.140881818977981
383,apic,37,4.17724882555579,21.259605914209395,L5PCtemplate[0].apic[37](0.269231),L5PCtemplate[0].apic[37](0.192308),276.37487688472214,1.3141420183907773,701.196174477262,9.717204275192273,652.5892571765804,-43.52054365677348,7.545162207829033,662.9722697284028,-42.9955218950676,5.911404300413913,673.3627205183753,-43.467952561134226,0.8999999761581418,-3.8057999747783597,20.773463341794923,0.052591095639250796
384,apic,37,4.177248825555783,21.259605914209395,L5PCtemplate[0].apic[37](0.346154),L5PCtemplate[0].apic[37](0.269231),276.37487688472214,1.3141420183907773,722.4557803914715,5.911404300413913,673.3627205183753,-43.467952561134226,6.848010350756983,683.719769595984,-43.88945370797723,2.796280527001685,692.9979847746185,-43.225296603019004,0.8999999761581424,-3.1151237734122286,19.635264256243204,0.2426559581152219
385,apic,37,4.200756148166642,21.259605914209395,L5PCtemplate[0].apic[37](0.423077),L5PCtemplate[0].apic[37](0.346154),276.37487688472214,1.3141420183907773,743.7153863056809,2.796280527001687,692.9979847746184,-43.22529660301901,4.392240937057528,703.074509029797,-41.907270672287154,-0.5262164727616764,711.9584942474601,-39.360779475155084,0.8974782550584652,-3.3224969997633633,18.960509472841636,3.8645171278639268
386,apic,37,7.8370159288189996,21.259605914209395,L5PCtemplate[0].apic[37](0.5),L5PCtemplate[0].apic[37](0.423077),276.37487688472214,1.3141420183907773,764.9749922198903,-0.5262164727616764,711.9584942474601,-39.360779475155084,-3.241972682474689,721.259852310216,-36.58687967815546,-4.057293694668882,731.3558346152461,-34.89773823273876,0.6570710091953886,-3.5310772219072057,19.397340367786,4.463041242416324
387,apic,37,8.133096735882024,21.259605914209395,L5PCtemplate[0].apic[37](0.576923),L5PCtemplate[0].apic[37](0.5),276.37487688472214,1.3141420183907773,786.2345981340997,-4.057293694668882,731.3558346152461,-34.89773823273876,-6.829939296368275,741.0595288374734,-31.93247858434981,-6.872956276550477,751.4958569864871,-30.590671386644388,0.644999980926513,-2.815662581881595,20.140022371241002,4.307066846094372
388,apic,37,8.133096735882,21.259605914209395,L5PCtemplate[0].apic[37](0.653846),L5PCtemplate[0].apic[37](0.576923),276.37487688472214,1.3141420183907773,807.494204048309,-6.872956276550486,751.4958569864872,-30.590671386644384,-8.5203965903854,761.0411074131821,-33.9157571105856,-9.8100004196167,771.2596968315469,-33.608055420794955,0.6449999809265139,-2.9370441430662133,19.763839845059692,-3.01738403415057
389,apic,37,8.133096735882,21.259605914209395,L5PCtemplate[0].apic[37](0.730769),L5PCtemplate[0].apic[37](0.653846),276.37487688472214,1.3141420183907773,828.7538099625184,-9.8100004196167,771.2596968315469,-33.608055420794955,-9.870835857654212,780.5710939231352,-29.878913087827232,-11.785883220328904,790.4487069452365,-27.83026440794259,0.6449999809265139,-1.9758828007122045,19.18901011368962,5.777791012852365
390,apic,37,8.133096735882,21.259605914209395,L5PCtemplate[0].apic[37](0.807692),L5PCtemplate[0].apic[37](0.730769),276.37487688472214,1.3141420183907773,850.0134158767279,-11.785883220328909,790.4487069452366,-27.830264407942575,-10.859385960679457,800.0319736509689,-25.306684550305636,-11.486192133437456,810.4748773343797,-24.932166578146944,0.6449999809265139,0.2996910868914533,20.02617038914309,2.8980978297956312
391,apic,37,8.133096735882024,21.259605914209395,L5PCtemplate[0].apic[37](0.884615),L5PCtemplate[0].apic[37](0.807692),276.37487688472214,1.3141420183907773,871.2730217909373,-11.486192133437452,810.4748773343798,-24.93216657814694,-14.336154435956962,820.4989643938493,-23.96794859121556,-15.737461937961625,830.871189477428,-23.243133374654246,0.644999980926513,-4.251269804524172,20.396312143048135,1.689033203492695
392,apic,37,7.353698891921876,21.259605914209395,L5PCtemplate[0].apic[37](0.961538),L5PCtemplate[0].apic[37](0.884615),276.37487688472214,1.3141420183907773,892.5326277051466,-15.737461937961623,830.871189477428,-23.243133374654242,-17.39692288261787,841.1139333265993,-21.85384616837336,-20.020000457763672,849.7999877929688,-20.20000076293947,0.678320198265017,-4.282538519802049,18.928798315540803,3.0431326117147712
393,apic,38,10.438033422025947,17.39454148754634,L5PCtemplate[0].apic[38](0.1),L5PCtemplate[0].apic[37](1),86.9727074377317,1.029999971389771,911.8597014060244,-20.020000457763672,849.7999877929688,-20.200000762939453,-25.344010529106587,856.4006873029309,-19.662423928510464,-29.764937080313846,863.6480937485766,-19.82661249969222,0.5149999856948853,-9.744936622550174,13.84810595560782,0.3733882632472323
394,apic,38,10.438033422025947,17.39454148754634,L5PCtemplate[0].apic[38](0.3),L5PCtemplate[0].apic[38](0.1),86.9727074377317,1.029999971389771,929.2542428935708,-29.764937080313842,863.6480937485766,-19.826612499692217,-33.78440467917661,869.9579341438138,-22.228469377233452,-36.367118719610126,876.5027674517456,-18.576900994975595,0.5149999856948853,-6.602181639296283,12.854673703169055,1.2497115047166218
395,apic,38,10.43803342202594,17.39454148754634,L5PCtemplate[0].apic[38](0.5),L5PCtemplate[0].apic[38](0.3),86.9727074377317,1.029999971389771,946.6487843811171,-36.367118719610126,876.5027674517456,-18.576900994975595,-39.876706099109036,882.1567570100102,-16.350253889098923,-43.5916045489966,887.7849770825773,-12.380000114440918,0.5149999856948855,-7.224485829386474,11.28220963083163,6.1969008805346775
396,apic,38,10.438033422025958,17.39454148754634,L5PCtemplate[0].apic[38](0.7),L5PCtemplate[0].apic[38](0.5),86.9727074377317,1.029999971389771,964.0433258686635,-43.5916045489966,887.7849770825773,-12.380000114440918,-44.4900016784668,896.2875483416054,-11.584500883733696,-49.456562018042355,902.2457528566052,-9.17372658533157,0.514999985694885,-5.8649574690457555,14.46077577402798,3.206273529109348
397,apic,38,10.43803342202594,17.39454148754634,L5PCtemplate[0].apic[38](0.9),L5PCtemplate[0].apic[38](0.7),86.9727074377317,1.029999971389771,981.4378673562098,-49.456562018042355,902.2457528566052,-9.17372658533157,-50.57359402669617,909.7106094274692,-5.210286805702136,-54.77000045776367,916.6099853515625,-5.050000190734863,0.5149999856948855,-5.313438439721317,14.364232494957264,4.123726394596707
398,apic,39,39.92781185111571,16.31307088602631,L5PCtemplate[0].apic[39](0.166667),L5PCtemplate[0].apic[38](1),48.93921265807893,0.5099999904632568,998.2916735429963,-54.77000045776367,916.6099853515625,-5.050000190734863,-56.003689422493274,920.9943210221824,0.35961988691068786,-54.02827389744229,926.3884429441282,4.704373326078224,0.2549999952316284,0.7417265603213821,9.778457592565701,9.754373516813088
399,apic,39,39.92781185111571,16.31307088602631,L5PCtemplate[0].apic[39](0.5),L5PCtemplate[0].apic[39](0.166667),48.93921265807893,0.5099999904632568,1014.6047444290225,-54.02827389744229,926.3884429441282,4.704373326078224,-58.886336898937515,931.3700758816855,6.501889772540938,-59.878504782114845,938.9919067177883,7.589160705753428,0.2549999952316284,-5.8502308846725555,12.60346377366011,2.8847873796752035
400,apic,39,39.92781185111571,16.31307088602631,L5PCtemplate[0].apic[39](0.833333),L5PCtemplate[0].apic[39](0.5),48.93921265807893,0.5099999904632568,1030.9178153150488,-59.878504782114845,938.9919067177883,7.589160705753428,-61.31261590797265,946.5571507754581,5.398347841596795,-60.939998626708984,952.969970703125,0.9999999999999989,0.2549999952316284,-1.061493844594139,13.97806398533669,-6.589160705753429
401,apic,40,20.051789291040137,18.674734586799214,L5PCtemplate[0].apic[40](0.0454545),L5PCtemplate[0].apic[38](1),205.42208045479134,0.7699999809265139,999.4725053933826,-54.77000045776367,916.6099853515625,-5.050000190734863,-56.19289311324013,925.7875193483595,-5.532374958313188,-58.74960706831213,933.6642662504876,-5.209452918203494,0.3849999904632569,-3.9796066105484584,17.05428089892507,-0.15945272746863104
402,apic,40,20.051789291040137,18.674734586799214,L5PCtemplate[0].apic[40](0.136364),L5PCtemplate[0].apic[40](0.0454545),205.42208045479134,0.7699999809265139,1018.1472399801819,-58.74960706831213,933.6642662504876,-5.209452918203494,-57.360343781032775,942.5934280603311,-5.28956114490354,-57.50364610067451,951.7028838976304,-5.285016943218148,0.3849999904632569,1.2459609676376218,18.038617647142814,-0.07556402501465342
403,apic,40,20.051789291040127,18.674734586799214,L5PCtemplate[0].apic[40](0.227273),L5PCtemplate[0].apic[40](0.136364),205.42208045479134,0.7699999809265139,1036.821974566981,-57.50364610067451,951.7028838976304,-5.285016943218148,-58.03890337792228,960.2574850323815,-2.54233552356722,-57.82780427588054,968.3314836544129,-1.1608297115602375,0.384999990463257,-0.32415817520602985,16.628599756782478,4.12418723165791
404,apic,40,20.051789291040155,18.674734586799214,L5PCtemplate[0].apic[40](0.318182),L5PCtemplate[0].apic[40](0.227273),205.42208045479134,0.7699999809265139,1055.4967091537803,-57.82780427588054,968.3314836544129,-1.1608297115602375,-61.260299776761535,976.1745903997929,0.09795434448665441,-63.11242306599519,983.419709029572,2.5854574875782603,0.3849999904632567,-5.284618790114649,15.08822537515914,3.746287199138498
405,apic,40,20.051789291040134,18.674734586799214,L5PCtemplate[0].apic[40](0.409091),L5PCtemplate[0].apic[40](0.318182),205.42208045479134,0.7699999809265139,1074.1714437405794,-63.11242306599519,983.419709029572,2.5854574875782603,-67.50887760964137,991.2706097169624,3.965463069385737,-70.19999694824219,999.4472780639906,5.489570039292312,0.38499999046325695,-7.087573882247,16.027569034418548,2.904112551714052
406,apic,40,20.051789291040134,18.674734586799214,L5PCtemplate[0].apic[40](0.5),L5PCtemplate[0].apic[40](0.409091),205.42208045479134,0.7699999809265139,1092.8461783273788,-70.19999694824219,999.4472780639906,5.489570039292311,-75.43599378322799,1006.9198718146503,6.543856899696001,-80.48288570130981,1013.4794951481026,7.699015595032766,0.38499999046325695,-10.282888753067624,14.032217084112062,2.209445555740455
407,apic,40,20.051789291040166,18.674734586799214,L5PCtemplate[0].apic[40](0.590909),L5PCtemplate[0].apic[40](0.5),205.42208045479134,0.7699999809265139,1111.5209129141779,-80.48288570130981,1013.4794951481026,7.699015595032766,-82.96929053100769,1021.6745946423297,6.7315961851288275,-86.14496916839326,1027.7805465903189,2.458438451340882,0.3849999904632566,-5.662083467083448,14.301051442216249,-5.240577143691884
408,apic,40,20.051789291040134,18.674734586799214,L5PCtemplate[0].apic[40](0.681818),L5PCtemplate[0].apic[40](0.590909),205.42208045479134,0.7699999809265139,1130.1956475009772,-86.14496916839326,1027.7805465903189,2.4584384513409008,-89.33000183105469,1035.3762712686316,0.17000000178813934,-92.15894056435287,1043.4252774845716,1.647199145517098,0.38499999046325695,-6.013971395959615,15.644730894252689,-0.8112393058238028
