,delta_active,delta_passive,theta_active,theta_passive,alpha_active,alpha_passive,beta_active,beta_passive,25_active,25_passive,gamma_active,gamma_passive
15,0.09693387807637732,0.13165917616141762,0.11037533159641397,0.12036428723727029,0.10244320898133909,0.09795204793454465,0.0828583035052512,0.07911076929125295,0.047945618155498276,0.0474831180350818,0.04166051952195866,0.04141853749903128
16,0.2903548379278345,0.3655396634595511,0.32140093066160735,0.3467602151214667,0.3106012826732016,0.3030035148719942,0.2679439337816488,0.25884092560311844,0.17059152069309577,0.1691583375069835,0.1507535310778776,0.14999995814987258
17,0.18377403067476317,0.24083950765791026,0.2065354287253819,0.22428579979153737,0.19561722889683414,0.18880384035054257,0.1629769191915931,0.15638518642396063,0.09838664566088522,0.09748999743694757,0.08619086642246761,0.08572195920559708
18,0.1341932216425015,0.17933078485983453,0.15189568923640398,0.16534442720433778,0.14231379522961685,0.1366242421667379,0.11664493644066896,0.11159888295995336,0.0688805695318388,0.06823391437030006,0.06013436141930732,0.05979680084494616
19,0.1054816747001945,0.14264783284498125,0.11991770532279726,0.13070662069152517,0.11161077458565148,0.10681437372632341,0.0906215213804915,0.08656210207326244,0.05287018343134084,0.05236641209579263,0.046069084424064946,0.045806324010009836
20,0.08670010638461767,0.11822764363603688,0.09887282228206577,0.10787084505712899,0.0916189753506734,0.08750629376708831,0.07393441840761365,0.07055272464449598,0.042801393141952006,0.04239003826178113,0.037247719426074036,0.03703324064301483
21,0.05176052448907141,0.07176787573793991,0.05940124927559662,0.06493022918877815,0.054572057480850006,0.05193027659168407,0.043530566806338544,0.041467383096536324,0.024824953424740087,0.02458258712785833,0.021541309136350478,0.021414886981678486
22,0.03609659336881903,0.05047170147451319,0.04156145476710717,0.04547823187155064,0.03803088508295706,0.03613234027172572,0.030175108280724595,0.028724395918708037,0.017083283828597428,0.016915321963349567,0.014798511307116577,0.014710825028922646
23,0.027608854170277024,0.03881855110108264,0.031862884284827545,0.034898218667447224,0.02909693288302827,0.027623934465717235,0.023019116478195285,0.021905337882400427,0.012973768062210542,0.012845756469626607,0.011224574520354498,0.011157685734804485
24,0.022266198223276048,0.03144885650856114,0.02574986379263111,0.028230828582279394,0.023488613546083222,0.022292152536628786,0.018547188627512257,0.017647252541196222,0.010417132102936578,0.010314117943461194,0.009001986300360431,0.00894810211752561
25,0.4102217493644151,0.49473527373387854,0.44636372234400246,0.47696060358540543,0.43852148323345763,0.4321434100536657,0.39224391937432723,0.3819250272388981,0.2665745340245466,0.26459163253354995,0.2381031683867054,0.23704505290721795
26,0.20270790778706335,0.26344654542666335,0.22699985400483041,0.2460315070044692,0.21540210397277393,0.20822231529675322,0.18027481212828655,0.17316570449590793,0.10947174634277414,0.10848252490153884,0.09596582483596118,0.09544727448330971
27,0.089128652201463,0.12097786854776023,0.10136235525141289,0.110358487268982,0.09374889414035836,0.08949471284161019,0.07560899163892323,0.07214141772261122,0.04378112031314194,0.04335924103386519,0.03812136337274598,0.03790152099093067
28,0.07691560402438939,0.1049336562528862,0.08763330853658602,0.09545517601685752,0.08081459439939791,0.07704364175125107,0.06492478111743902,0.06190688040892609,0.037423689841944975,0.03706119143006241,0.032565378424694556,0.032376583016672025
29,0.06676469383860947,0.09151419911778508,0.07620417975769292,0.08305197018836415,0.07011107299464384,0.06676967738756409,0.0561474407907607,0.053510930127873634,0.0322435724111586,0.031930146605309156,0.028042442339512433,0.027879277321387393
30,0.04493269922435529,0.06227652761038079,0.05150955850846583,0.05622047557116889,0.047152264589894785,0.04480819558683654,0.03750120578774191,0.0357045838713258,0.02135075554843776,0.021141644102923508,0.01853944101213295,0.018430601804866994
31,0.03373116296002197,0.047054827586291446,0.0387707427127541,0.04235818642610093,0.03539883634355726,0.033604203390208635,0.028051069383790667,0.026694732962835376,0.015890283683274366,0.015734004193591306,0.013781462877402133,0.013700078111196069
32,0.7519667394546757,0.8101533874282856,0.7791778773864148,0.8034330589249028,0.7828690897000787,0.7837606084837757,0.7610184683112243,0.755931482167039,0.6564415118599655,0.654402449470739,0.6210827111291172,0.6199494399371757
33,0.41907663216623553,0.5036676457574347,0.45528030929968,0.48593151729410217,0.4473686321129843,0.4410550907828193,0.4008721747461565,0.3905299542016117,0.2737635029024789,0.2717545740426322,0.2448734092049805,0.2438016886076067
34,0.16374709725188374,0.21592036193668226,0.18431234343750083,0.20007038253153497,0.1733169248215727,0.16682895239445114,0.1431534826949457,0.13719187271953512,0.08551003316975828,0.08472224907005908,0.07483179107174877,0.0744203677379522
35,0.23592051299982586,0.30270386939538985,0.2628925557601834,0.284300170506074,0.25090239297621114,0.2433338379327025,0.2121707931107249,0.20423081547387825,0.13099904552225944,0.1298481483578456,0.1152198118306205,0.1146163801905147
36,0.0796645687045971,0.10847836568167048,0.09068048137427201,0.09871127946117049,0.08361078993483549,0.07972270685394361,0.06721317477850894,0.06410108318088269,0.03884837209697141,0.038474516438048174,0.033850545889404046,0.0336561969840977
37,0.046899594633029534,0.06474410104577882,0.05364462058217716,0.058457334084311245,0.049062539390175054,0.04661032905717029,0.03903389560436615,0.03716285576732227,0.022296399303385193,0.022078935578615178,0.019396573322161083,0.019283666399082276
38,0.5594701965034071,0.6410745437181243,0.5957826573730299,0.6274828294511055,0.5936321417756025,0.590445365564593,0.5533221227258224,0.5439154755341857,0.4152150798194051,0.4128113634799165,0.3787696666159984,0.3774660364549678
39,0.40067047621050733,0.48445847009742504,0.4363203334265708,0.4663855679189853,0.42786911186526544,0.4211872245039342,0.3814548203868933,0.3711270005225078,0.2582802041600198,0.25634987431607553,0.23087887660379355,0.2298557438437244
40,0.22654865330961485,0.2918435644269068,0.2529061309332886,0.2738077974268995,0.24131293953816996,0.2338789265219931,0.20374344809421407,0.19601745378406826,0.12567507036520326,0.12456972931867992,0.11059769448955632,0.11002004973224881
41,0.08142500288456564,0.11100311827527959,0.09278210780830756,0.10110921244184769,0.08573462528026347,0.08179835238274599,0.06903084218670318,0.06584760523203925,0.039959187375736074,0.03957556897492322,0.03481612220019602,0.034616580966804415
42,0.04949202622103646,0.06838946270568118,0.05666696294425802,0.06181889691849597,0.051943641508525845,0.049381202264292316,0.0413932453966877,0.03941795662268922,0.023668900971071685,0.023438406699735806,0.020583213647334092,0.02046339137292373
43,0.03543227850336438,0.04929908580360414,0.040675048714717235,0.04440625309789197,0.03715598533758515,0.03527114585530375,0.029476409982624442,0.02805122333191192,0.016764554993969658,0.016600489449601786,0.014565537191314197,0.014480261634326174
44,0.027494360212523064,0.03844069053218207,0.031626629187776555,0.034555132228645306,0.028839338533957783,0.02735729316171183,0.02282121506392002,0.02171117501898225,0.012936902756798317,0.012810050116478497,0.011231992154974243,0.011166051669074806
45,0.022377507741858045,0.03141650780209545,0.025789320406209494,0.02820298086081305,0.023494369030158377,0.022280035006279186,0.01856125655817191,0.01765605800029986,0.010494722214711174,0.01039172558991354,0.009104708666597098,0.009051144736849048
46,0.018793013566351047,0.026488253040405106,0.02169974978979638,0.02375562645268669,0.01975948431591668,0.018736637657671893,0.015591868000896809,0.014830939478631447,0.008793273018805966,0.008706902825224308,0.007621128302420413,0.007576168379303531
47,0.2550950750654448,0.32502671137254197,0.28356349775671824,0.30641318929865863,0.27194840080308963,0.2642905455446961,0.2316875136784725,0.2232868404187432,0.14485027977425588,0.1436010912676144,0.12774303865642836,0.12708925154672399
48,0.1763772188117317,0.23153078631948146,0.19825927003009977,0.21520272574528476,0.18723476233845088,0.18050710229288067,0.15548759439717266,0.14912169427675162,0.09361605763312839,0.0927618586330578,0.08205982323704597,0.0816144887856979
49,0.13459434795984324,0.17961134451228714,0.15220548629300001,0.1655442392059265,0.14244163026914472,0.13670969952122475,0.11668897799565661,0.1116374814993794,0.06898290862691527,0.0683376670105004,0.060295046858653785,0.05995918708550368
50,0.10865352678724387,0.1465491937171271,0.12335148880137212,0.13432179728784688,0.11475918304501523,0.10983314826063349,0.09322274624618172,0.08905796483239177,0.05451663257200846,0.05399973594292418,0.047569763169821686,0.04730092563415771
51,0.09095492449415041,0.12362628274556146,0.10355554714101602,0.11286449609587733,0.0959485420844168,0.09165735735662345,0.07749763132875402,0.07396592808253397,0.04499355194459368,0.04456338431703897,0.03921390495208817,0.03899026882799657
52,0.06459398428019947,0.08888693551492678,0.07388877081521375,0.08064931897516772,0.06803476954526493,0.06481385540184717,0.054482480541374514,0.051931107534482567,0.031285274644931825,0.030982661891689474,0.02721174621647285,0.027054432566560434
53,0.04389235344087303,0.0610328205731179,0.05041001334451302,0.05509099264623374,0.04617763451293612,0.04389749687352792,0.03672492427286354,0.03497064431875894,0.020894576312729243,0.020690540185992864,0.018137856334457785,0.018031707970820942
54,0.38009876801717285,0.46314213768190665,0.4152522680869773,0.44471350476481153,0.4061018456368118,0.39917929753963344,0.35974113996869994,0.34956538856902547,0.24013492259964817,0.2382889982642865,0.2139210557214881,0.21294124490223756
55,0.2450648808109741,0.31354429119227467,0.27283947710788126,0.29499789789014025,0.26096930509199995,0.2533757244052591,0.2214041730794311,0.21325497048055256,0.13725313832156621,0.13605419677450328,0.12074790794737154,0.12011833067862464
56,0.10618540415932372,0.14320688826048347,0.1204873641321686,0.1310980236064617,0.11182584207724262,0.10696061064315618,0.09064744827373777,0.08658158733852556,0.052828705186570526,0.05232523957685464,0.046048993673488484,0.04578651869962727
57,0.9315822640829401,0.9505153278169645,0.9408075821048778,0.949129907845038,0.9436902572626524,0.9449316885574817,0.9394989442041815,0.9386078945377216,0.9115342218220546,0.9109979488613362,0.899902536006527,0.8996557691241812
58,0.81732626502353,0.8631829267900661,0.8391345904923768,0.8587833932821274,0.8440329766879049,0.8456988508526228,0.8299896986405306,0.8266577290729118,0.7532090607413003,0.7516724531360978,0.7249566715276813,0.7241433023043512
59,0.5263488171478022,0.6103617976896702,0.5635753190412078,0.5960216390910263,0.5610416714097075,0.5573938948902838,0.5194333638757376,0.509713613230259,0.38166542037998225,0.37930279777709214,0.34609192186455245,0.34481197430006605
60,0.2459119844169044,0.31482369136166977,0.2739319471141278,0.296360596291263,0.2623292511441204,0.25480148673637326,0.2227614745777052,0.21458902531690394,0.13798120019403426,0.1367708709700853,0.12124295094944064,0.12060585388537468
61,0.3593481269323042,0.441456113684176,0.3939800258726158,0.42291383145143596,0.38463459761270724,0.377580902353458,0.3388697793130816,0.3288726432311169,0.22328587314611145,0.22151911816151743,0.1982085906828744,0.19726975384268786
62,0.15378738214518314,0.20386179285153147,0.17350641493554636,0.1885873878752226,0.1629703130064769,0.1567557521455456,0.134222624111103,0.12856508872809574,0.07964549494869314,0.07890302795498884,0.06953461141528414,0.06914590130797321
63,0.23116980909668086,0.2975614855279514,0.2580293999603374,0.2793880642628726,0.24639289144422052,0.23896005267076476,0.20821719867876243,0.20038923748223011,0.12806450088450533,0.1269293149750881,0.11241807123715897,0.11182131244409799
64,0.10072784938634333,0.136270858599335,0.11445341985080759,0.12462701443446364,0.10616315748728072,0.10150244428730064,0.08592815153213262,0.0820508588887154,0.04991398367633514,0.04943560795008969,0.043456211234077245,0.04320652301844221
65,0.06429642009268118,0.0882668791271753,0.07342974277070932,0.0800409050511133,0.06749052541857685,0.06425947721264497,0.053983615312476495,0.05144481784560845,0.030928139748098243,0.03062677237166611,0.026875966544659728,0.02671889757960338
66,0.05180758201399447,0.07151218305338404,0.05928377126722045,0.06465121880845949,0.05431840104371744,0.05164679386674097,0.04327460451073528,0.04121328937746047,0.024680493094979772,0.02443887560559709,0.021433329574222598,0.021307462733704898
67,0.04739459263690698,0.0655451473637112,0.05427036138043744,0.05919187573744787,0.049668176877270376,0.04720179495150379,0.03951374191147371,0.037623065179258626,0.022499574572085124,0.022278931112447404,0.019534950945022174,0.01942002701116763
68,0.6226711919064293,0.6992897645970404,0.6574845580812069,0.6883883778587099,0.659104766746611,0.6577817218170522,0.625611381988604,0.6174469859602488,0.4948556538079599,0.49244365724816214,0.4571827384833125,0.45587810150660213
69,0.3906104860783822,0.4747022136017869,0.4265395750325339,0.4570302648901555,0.4192840286576184,0.4128112494973445,0.3740470251534962,0.3637896887692837,0.25294267452760477,0.2510305704616482,0.22584260075727822,0.2248305554999105
70,0.2699032471445003,0.3429745688789259,0.30004011537316505,0.3246144809402118,0.2896953553310645,0.2822702110462444,0.2487861355313777,0.24006633885639708,0.1568639543346066,0.15552027740918123,0.13826083443414494,0.13755432342984802
71,0.17003025989918008,0.22481755266734757,0.1919147454309066,0.2089786153542911,0.1816801660019058,0.17525885756865528,0.15085208793652594,0.14467030820192006,0.09017657326481236,0.0893412870966821,0.07868410259948852,0.07824523735946261
72,0.12357093056907316,0.16658190215634483,0.14047471939654974,0.1533240857468226,0.13154232204851252,0.12625202319235831,0.10747175778028846,0.10278813298224809,0.06278054564243392,0.06218129886095206,0.054541169943645836,0.05422627798672532
73,0.2771828402989277,0.35112438904258825,0.30772765425810383,0.3326977591071489,0.2974491711802017,0.2899908462730256,0.25604131637128197,0.24716860782012617,0.16218934334607266,0.16081036602460536,0.14312673379962476,0.14240230276857394
74,0.22699778282892016,0.29314944613548055,0.25390211739761887,0.2754483296212054,0.24321472038433606,0.23596468581257837,0.20594330750134407,0.19817711318739184,0.12708079708526004,0.1259562864334007,0.1116448798583427,0.11105545170112145
75,0.1919874078041843,0.2513949100075136,0.2158798404568941,0.23470969155000773,0.20536514607374712,0.19853516242427396,0.17188080617536647,0.16504474580250933,0.10423337912614401,0.10328815050131657,0.09130451376989998,0.0908096380183647
76,0.16099110830091273,0.21349737679306907,0.18189736311474655,0.1981226571994959,0.17190865985231935,0.165655554960519,0.14239180703544743,0.1364782522301277,0.08507648731297725,0.08428971431073365,0.07433545873381528,0.07392383960640636
77,0.1235993361101448,0.16653036315987477,0.14048241061348052,0.1533236942994627,0.1316444487009302,0.12635007128825407,0.10766635035797671,0.10297539811896146,0.06321184166530619,0.06261442289204945,0.05506093497048694,0.05474848525622494
78,0.1001422242266891,0.13633937768792093,0.1142658045401764,0.1248638760836397,0.10647335561603857,0.10193265063766936,0.08638302536968644,0.08251389683425012,0.050168290861704844,0.049688111462253874,0.043611047794627655,0.04335988068861762
79,0.06543242726736193,0.09055623315448529,0.07512116346280172,0.08223857481397735,0.06937831698631249,0.06617014075629452,0.055610522924213195,0.053024334777629696,0.03176974412135969,0.03146008051131671,0.027523643159598266,0.027361496396746558
80,0.043480819634620686,0.06085043094851486,0.050129014278263925,0.05494392052180848,0.04601914569733322,0.04378672314221182,0.03659820814793335,0.03485860221225259,0.02067986496630809,0.02047591623619313,0.017870024944521043,0.01776308665863224
81,0.032461907125261195,0.04572153994727989,0.03752008102348763,0.04115849670954804,0.03434037191035813,0.032638178290555014,0.02720120796629973,0.025895672926145134,0.015279259869671775,0.015127718761058917,0.013182623085127725,0.013103083804387173
82,0.4222001357840961,0.5074352804640054,0.45895473223693367,0.4904079559114256,0.4528882925948207,0.4469825591166346,0.40788315404957703,0.39754137091987113,0.28130408149423997,0.279263557609816,0.2520936535472431,0.2510104462144891
83,0.2528262102506294,0.3232769309615289,0.28170619283321174,0.30507804623513674,0.2710809245132363,0.2636674580220916,0.23143740069833602,0.22307211298282834,0.14457276251416462,0.14331620422811295,0.12723300757217676,0.12657280677661542
84,0.11617708956511663,0.15703069310659773,0.13219257126646253,0.14431392891362788,0.12360002647297584,0.1185266966194826,0.1007795633523784,0.09634673486558602,0.0588445283970128,0.058283730593711704,0.05117087633057519,0.050876974602813006
85,0.06308249988873792,0.08727495668177673,0.07238390931604016,0.07919176798174524,0.06674643230817957,0.06362331713464413,0.053421087062957576,0.050923159233009135,0.030425255922050327,0.030126487325090576,0.026328479960335497,0.026171734588505836
86,0.04318788397468775,0.06031971740568942,0.049727435772907905,0.05445012544524643,0.04560313669646816,0.04337238581175431,0.03624438114676837,0.03451482249249651,0.020453221529354464,0.02025036362524928,0.017665108890345838,0.017558618484738928
87,0.032742581361957866,0.04599373763720473,0.03778438718674639,0.04140123700935513,0.03455313044187013,0.032827412908361324,0.02736157508436663,0.02604361629403408,0.015363620738507774,0.01521055358875512,0.013254056841174134,0.01317366839256729
88,0.026288799753923345,0.03708821516339738,0.03039202998841017,0.03332534114148112,0.027748405961069394,0.026347716307104686,0.02192335314154059,0.020862357767284356,0.012268507975696685,0.012145994386184663,0.01057435037735273,0.010509977578256672
89,0.18511044332072085,0.24299735050056137,0.2083195737093546,0.22653539736679248,0.1978016255313186,0.19106555055117372,0.1650959007011162,0.1584566080007938,0.09964456960802277,0.09873388828918327,0.08717911792496597,0.08670173134684683
90,0.16098373424010748,0.21344494412723322,0.1818551949743572,0.19804158570578279,0.17179046736183473,0.1655255069414935,0.14222482874328227,0.1363119319591274,0.08482336797147084,0.08403567510002967,0.07404848321851322,0.07363562355966834
91,0.12789705848385466,0.17200436291113352,0.14525756491611477,0.1584871955665088,0.1361993878233453,0.13077585947119374,0.11149633909931166,0.10666087898391764,0.0654345151470785,0.064814383569696,0.05694669671071149,0.05662159979515564
92,0.08251596945946678,0.11326346051347314,0.0944322254770573,0.10327407618848596,0.08755199323729462,0.0836519758477326,0.07054776249211187,0.06732202809025446,0.04049550219470172,0.040101377789024686,0.03508203749465416,0.034875167505148075
93,0.05062565695235125,0.07055329494572209,0.05826066067344393,0.06380965181797443,0.05354754345331042,0.05098076411420743,0.042658315568387395,0.0406406568399677,0.024100546441119985,0.02386167018550915,0.020804232292643558,0.02067865354203521
94,0.2788033496596425,0.3531890010948284,0.3095715346293988,0.3347390962205928,0.29930847085621126,0.2918999714293701,0.25771940081486705,0.2488383477310104,0.16302006139480335,0.16163025331485997,0.14368022215285073,0.14294756548253063
95,0.19555069864572855,0.2558465268891644,0.21982011792491246,0.23896510272519583,0.20912954086253968,0.20225880717206368,0.1750718105364306,0.1681499253615136,0.10584454118343635,0.10487816706184204,0.0925091571519853,0.09200055883192981
96,0.15042967936196275,0.20040124332737258,0.17022841701202399,0.18548549934253294,0.16032055430381598,0.15429925386010315,0.13213825427363954,0.1265673836299433,0.07810524314921083,0.07736986814052685,0.0679883998558175,0.06760163442267926
97,0.12209422060089302,0.1645717805132236,0.13875473369846467,0.15138886366525284,0.12979441021113464,0.12452868287652794,0.10593468467507168,0.10130182930947176,0.061777791689422226,0.06118609633632246,0.05364616313259536,0.05333506428592643
98,0.07330148105073213,0.1009004457612576,0.08393434049306366,0.09175559614485312,0.07753152263674652,0.07397697185685853,0.062214592035122175,0.059333517128801486,0.03547929446748132,0.03513033437669775,0.03068335334223637,0.030499904391093045
99,0.6647394341628995,0.7364484900208035,0.6976616384130332,0.7269088388500577,0.700121345712441,0.6997015232660786,0.670081928869022,0.6628958811482593,0.5444537466790765,0.542094293791722,0.5061908080573199,0.5048949140058301
100,0.3431984856350904,0.4238601121969508,0.3770175918091823,0.4051100489165443,0.3671057409713793,0.35980641845657685,0.32174560435970917,0.31189093936757645,0.2102567266128189,0.20856837819164775,0.18649254959218337,0.18559842036595484
101,0.1990384264680411,0.2591155509231297,0.2230621884357731,0.2418819903267483,0.2116489433889292,0.2045436223428462,0.17702109950163572,0.1700062562192668,0.10741789564357596,0.10644598617871538,0.09416391483096857,0.09365490138542963
102,0.13989490270736724,0.18630487652763394,0.15808042056172444,0.17189508369980896,0.14809482141226624,0.14221488266195959,0.12149534612691709,0.11626784961695615,0.07184923649496333,0.07117589399847994,0.06274968939051716,0.06239819573415701
103,0.10762232895637065,0.1452102815988205,0.12219126218948818,0.13305701234254028,0.11363327837735875,0.10873893766583019,0.0922548718974501,0.08812540395647889,0.053849199199139906,0.053336360813999714,0.046941451470948116,0.04667413671616699
104,0.07979761417064392,0.10897833723710491,0.09100737231710755,0.09923122608887165,0.08408428615529509,0.08022347030106174,0.06765685768058509,0.06453395974849674,0.039061404616042,0.03868489119643036,0.0339941505653671,0.033798078075405774
105,0.046956829546151935,0.06512882185251921,0.053866330370602795,0.058833339743172716,0.0493693977472328,0.04693915744487529,0.03930138307485949,0.03742666792691386,0.022390512156140276,0.022171745756384396,0.01943944422296742,0.019325530257794113
106,0.03313828583474796,0.04631215915516934,0.038128893295148215,0.04168700961713078,0.034827419700201874,0.033068044774522305,0.0275986516117204,0.02626624709262945,0.01562808510846071,0.015474581602389967,0.01355000714965149,0.01347003528759944
107,0.3782774509685302,0.46140493461686793,0.41351120142912845,0.4431074622213044,0.4047174133342889,0.3978567827835775,0.3586566751111616,0.3484862796943099,0.2392995904658582,0.23745134226801298,0.21304350230834557,0.21206168941089446
108,0.23755244237426806,0.30482425821212705,0.2648068639638632,0.2865451163554438,0.2532088610711576,0.24568660688667732,0.21449167652582243,0.20648879214777885,0.13260474174159417,0.1314375540537661,0.11658724429693172,0.11597472394450684
109,0.17295125325724417,0.2273755180034593,0.1945226206633561,0.21120564312237863,0.18358430742003967,0.1769275715543578,0.15226463099776477,0.145996897673644,0.09137302008380342,0.09053332273145762,0.0799835778903578,0.07954471905560147
110,0.08609316514717909,0.11732001338452967,0.09812274164343492,0.1069892826401188,0.09081805150694822,0.08671663084915908,0.07322908631013185,0.06987461349199214,0.04236502294590611,0.041957606648872915,0.03687107038790644,0.03665873977003433
111,0.045899729320104006,0.06369815756916172,0.05266456186066825,0.05752478084201277,0.04825291940305783,0.045872020932719595,0.0383941891852449,0.03656017952847282,0.021843631667540407,0.021629622264209822,0.01895245647917405,0.018840894168667938
112,0.031134565058556204,0.043557889513523074,0.035837515106056345,0.03918641156000982,0.032715517260866404,0.031055830039948662,0.02590415777181141,0.024650752549221267,0.014642157783165799,0.014497885665276575,0.01268583368405392,0.012610585248796267
113,0.13113728307084616,0.17530382017839538,0.14840247838790346,0.16146332902061125,0.13879201942284913,0.1331649533896828,0.11355961756447196,0.10862152812413045,0.06692120908853703,0.06629132351461735,0.05841318306558255,0.05808450010913418
114,0.10254764093335682,0.13878208842245704,0.11658489985830231,0.12703634205856304,0.10833276556050835,0.1036282514306621,0.08781633437942958,0.08386763636817644,0.05111441316350988,0.05062602399270538,0.04451820203991755,0.04426342420974648
115,0.060114169689039446,0.08295842105652647,0.06884531557640836,0.07518285314663904,0.06331677587465721,0.06029489068482986,0.05060783281054083,0.04822702124454876,0.028909381793165524,0.028627159781276525,0.025084323035071073,0.024936971454323567
116,0.7273639083330098,0.7896658809230866,0.7563235359351979,0.7820633769274256,0.759469945043836,0.7599710232440131,0.7348535854641763,0.7291169857886048,0.6223020024032904,0.6201351712879287,0.5855080873847427,0.5843019347472576
117,0.47031546408103075,0.5550906633006245,0.5070728785830326,0.5385769623422142,0.5010063524545736,0.49560460411094115,0.4555781775241243,0.4452511177326615,0.321696423510486,0.3195052934242475,0.2898199651144729,0.28864714300393773
118,0.34718120579135214,0.42752634892272856,0.3807688576026765,0.40861455555817494,0.37044805852675555,0.3629747804685149,0.3247423726744679,0.31479854818477876,0.2131450047118704,0.2114530177290198,0.18956429218513962,0.18867312555369178
119,0.2748680979666392,0.3473388045473965,0.3044948864522189,0.3284367208881189,0.29287969705812994,0.2850852383966305,0.2510295858490281,0.24219810207426087,0.1587051059230043,0.1573606956111189,0.1403238678997239,0.13962084946223396
120,0.22724688370980556,0.29224055758194634,0.25342300932038675,0.2741663763510191,0.24171007625985957,0.23418500492370933,0.20408848353948297,0.1963183444895437,0.12615583700964678,0.12504881710310986,0.11117578516818491,0.11059915121672587
121,0.19388876734796107,0.2525526381888878,0.21727597858444223,0.23553519964042233,0.20594596299669013,0.19887236045016352,0.1720801271516987,0.16519668883861927,0.10480985569512531,0.10387045064338221,0.09216827696719716,0.09168009101992672
122,0.1692083829613449,0.22259726184759088,0.19033824031762434,0.20664464056424955,0.1795539661090862,0.17296043007137035,0.14887313194960453,0.14271522692228314,0.08972340644198183,0.08890788166834268,0.07877921778160991,0.07835600133224588
123,0.1499452121614303,0.19884193660058455,0.16918935625084844,0.18390095536200454,0.1589903967343284,0.15285697609758575,0.1310282123220689,0.12547384299417363,0.07833073210908412,0.07761147564241411,0.06869098509210363,0.06831803793044092
124,0.1344776587096393,0.17952943778152988,0.15213166317513224,0.16552332672000258,0.1425110285623847,0.13680302263666586,0.11687664930899323,0.11182927866073125,0.06941828582492077,0.06877593507692603,0.06081127297791847,0.060478352870073235
125,0.11714105086975253,0.15762229039303152,0.13292970341035465,0.14480088003613326,0.12407511007918413,0.11890310483420172,0.10119938010709725,0.09674239726476883,0.05966334859374614,0.05910663233648702,0.05219701570894426,0.05190852007846824
126,0.1721121446946128,0.22630973693459297,0.19360217147379372,0.21022079080255449,0.18278117312557196,0.17615065413749223,0.1516968980391103,0.1454577567951912,0.09147457780931066,0.09064407087264395,0.08029087886512187,0.07985937164649332
127,0.8708956903694666,0.9049076384582388,0.8872559964018889,0.9020429171595999,0.8917230429941193,0.8934405110379997,0.8827791939808789,0.8806995646211757,0.8289593332964794,0.8278859144091456,0.8079358589935666,0.8073975254538542
128,0.6496421758578624,0.7233950891170602,0.6834278312829183,0.7134718554234311,0.6858960878334336,0.6852882481827883,0.6549073956911281,0.6474236161217489,0.5273065233324484,0.5249186090305361,0.4889225177761243,0.48761523175533855
129,0.3819030694197133,0.4655833499931556,0.41748782087704506,0.44745884750654275,0.4091112645542746,0.40243815325174886,0.36317072211584006,0.3530136702369114,0.24261815180104232,0.2407461477503051,0.21583899019506964,0.2148414646519854
130,0.2368403771810812,0.3043069753415623,0.2642049851168534,0.28603817806118853,0.2526410205033416,0.24518489920387374,0.21392694879146865,0.20596205452670224,0.1318642373854773,0.13069804176065425,0.1157486057946103,0.11513476889228402
131,0.09591988412683856,0.13004698820962546,0.10907899529631558,0.11880823611064778,0.10106714830606586,0.09658068904817312,0.08166891983120515,0.07796224329839978,0.04730437501149624,0.04684893146852458,0.04115015389126991,0.04091226193208247
132,0.059289791066405716,0.08158590864314372,0.06777166871174206,0.07389344221716143,0.06221350411493073,0.05920310189520766,0.049676873752838066,0.04732773648608409,0.028378823510873053,0.028101099657419616,0.024640013359399186,0.02449515982981058
133,0.0428100884341129,0.05934108807617537,0.04906358687694311,0.053527648974288446,0.04485131422892801,0.04260340213258244,0.035624659581011214,0.03391195061636592,0.020229766977936447,0.020030593881954877,0.017549639920173672,0.017445818113120307
134,0.44597224832557003,0.5315611526240849,0.4830585003322812,0.5148562161330148,0.477222305924252,0.4717183543530943,0.4320090249251621,0.4217102491525922,0.30069398235043154,0.29856177790771665,0.2696252509096651,0.2684822786759816
135,0.30044667958745536,0.3770196722555007,0.3321654336816912,0.3581642176733348,0.3214291185788125,0.3138894302445606,0.27801144872770417,0.2687540479449135,0.17732045096543317,0.17583328116485186,0.15655339516546968,0.15576804280180828
136,0.23938579598869844,0.3072279905351121,0.26693112432031296,0.28895425279199033,0.2554697386883993,0.247992056899859,0.21659338209094064,0.20855546387639615,0.13386104658204495,0.1326814122161897,0.11760097663065679,0.11698101612572147
137,0.18411083532171402,0.24131891565773497,0.20691381056672944,0.22467765719643013,0.19583974620542338,0.1890239036742581,0.16304512537567753,0.15645921074474997,0.09817808546102848,0.09728040328929509,0.08591735536176665,0.08544724737558926
138,0.08211777442289465,0.11208936965758545,0.09364111567227887,0.10210708834935411,0.08654862487220658,0.0825998778651981,0.06966733322938119,0.0664613384642268,0.040189488792938675,0.03980148862847051,0.034951786068751524,0.03474948487251665
139,0.049615710722145975,0.06867353221933296,0.05685832651310236,0.0620659353989237,0.052115227475641394,0.0495554430872965,0.041505975547516935,0.039528453979537824,0.023647887946897733,0.023416434535845347,0.02052810350361616,0.020407531974767277
140,0.03542950987783776,0.04938204210681118,0.04070879082254325,0.04447016891885049,0.03717964377397127,0.03530072526016738,0.029475195203264887,0.02805223586851376,0.016702719337770715,0.016538471259635708,0.014486152721147562,0.014400612297047144
